# eBAT6 redshift distribution constraint from Pescalli et al. 2016
# redshift left bin edge | counts | poisson error
# Number of GRBs in sample : 82
0.000000e+00 	 3 	 2
4.000000e-01 	 11 	 3
8.000000e-01 	 10 	 3
1.200000e+00 	 12 	 3
1.600000e+00 	 12 	 3
2.000000e+00 	 14 	 4
2.400000e+00 	 9 	 3
2.800000e+00 	 4 	 2
3.200000e+00 	 0 	 1
3.600000e+00 	 3 	 2
4.000000e+00 	 1 	 1
4.400000e+00 	 0 	 1
4.800000e+00 	 1 	 1
5.200000e+00 	 1 	 1
5.600000e+00 	 1 	 1
# last bin ends at 6
