#Title: An Off-line Scan of the BATSE Daily Records and a Large Uniform Sample 
#       of Gamma-Ray Bursts
#Authors: Stern B.E.,  Tikhomirova Y., Kompaneets D., Svensson R., Poutanen J.  
#Table: GRB characteristics
#================================================================================
#Byte-by-byte Description of file: datafile2.txt
#--------------------------------------------------------------------------------
#   Bytes Format Units            Label     Explanations
#--------------------------------------------------------------------------------
#   1-  5 I5     d                TJD       Event identifier
#       6 A1     ---              Char      Character of the event identifier   
#   8- 12 I5     s                Start     Start of the event within the day (1)     
#  14- 17 I4     ---              Trigger   BATSE trigger number, or 1 for 
#                                            non-triggered events
#  19- 24 F6.3   "photons/cm2/s"  Flux      Peak flux in the 50 - 300 keV range 
#  26- 30 F5.1   deg              RAdeg     Right Ascension (J2000) 
#  32- 36 F5.1   deg              DEdeg     Declination (J2000)
#  38- 41 F4.1   deg              Error     Size of the 1 sigma confidence area
#  43- 45 I3     s                T90       Duration rounded to integer seconds (2)
#  47- 49 I3     ---              N50       Number of 1.024 s bins  where the signal 
#                                            exceeds 50% of the peak value (2)
#      51 I1     ---              K98       Identification with the K98 catalog (3)
#      53 I1     ---              Gap       Flag characterizing the data quality (4)
#--------------------------------------------------------------------------------
#Note (1): The start time is defined as the beginning of the first 1.024 s bin
#          within the burst window where the fitted background was exceeded by 4
#          sigma in the  50-300 keV range.  If there was no 4 sigma excess in
#          1.024 s bins, the procedure is repeated with 2.048 s, 4.096 s, 8.192 s
#          bins.  If the burst consists of a few widely spaced episodes, the GRB
#          window covers the highest peak and does not necessarily coincide with
#          the actual beginning.
#Note (2): The value of T90 for weak short events is strongly affected by the
#          Poisson noise and should be used with care.  Poisson fluctuations
#          cause an overestimation of T90 for such events.  If N50 is 1, the peak
#          flux is  below 0.5 photons/cm2/s and T90 is within 4 s, then this is
#          probably a one-bin event with T90<1 s.  Therefore we do not recommend
#          to use this duration distribution for a statistical analysis for
#          bursts of durations less than a few seconds.
#Note (3): Flag equal to 1 means that the event exist in the K98 catalog.  The
#          agreement in the GRB location sometimes is very poor (difference up to
#          45 deg).  We consider bursts to coincide if they overlap in time.  If
#          they  differ in time by 100-300 s but have close locations, we
#          considered them identical anyway.
#Note (4):
#    0 = normal data;
#    1 = estimate of duration is problematic because of a data gap;
#    2 = estimate of the peak flux is problematic because of a data gap;
#    3 = 1 and 2 simultaneously.
#--------------------------------------------------------------------------------
09233c	 9397	 2512	  0.756	 154.0	 -73.6	 26.0	   1	   1	 0	 0
09233d	46358	 2513	  0.394	 201.9	   7.2	 24.2	   2	   1	 0	 0
09234d	55871	    1	  0.345	 317.3	  49.4	 14.8	   5	   2	 0	 0
09234e	84895	    1	  0.237	 186.1	   9.2	 10.7	  16	   5	 0	 0
09235a	  805	    1	  0.111	  11.1	 -46.7	 21.2	  34	  15	 0	 0
09235b	12391	 2514	  4.616	 312.4	   1.9	  2.6	   1	   1	 0	 0
09235i	78851	 2515	  0.715	 314.4	 -65.6	 15.9	  11	   2	 0	 0
09239a	45100	    1	  5.046	 244.0	   9.4	  1.2	  61	  15	 0	 0
09239c	58453	 2519	  1.285	  17.6	  38.8	  3.3	  87	   8	 0	 0
09240a	12370	    1	  0.113	 143.5	 -71.3	 20.7	  29	  10	 0	 0
09240b	29043	 2521	  0.654	 185.8	 -16.5	 13.0	   2	   1	 0	 0
09240d	43923	 2522	  2.329	 163.4	 -65.7	  1.2	  82	  18	 0	 0
09241e	83761	 2523	  0.423	 180.0	  57.8	 13.4	   2	   2	 0	 0
09244a	10145	 2530	  1.922	  37.8	  38.0	  1.7	 197	  14	 0	 0
09246b	73162	 2533	  8.750	 287.0	  64.5	  0.0	  59	  22	 0	 0
09247a	 9234	    1	  0.196	 117.8	 -61.5	 24.8	   7	   1	 1	 0
09248a	39914	    1	  0.205	 326.4	 -77.4	 12.4	  18	  11	 1	 0
09251a	73133	    1	  0.315	  50.3	  40.1	 29.7	  18	   2	 1	 0
09252a	23087	 2537	 17.711	 263.2	  58.8	  1.2	   5	   4	 0	 0
09252b	57275	    1	  0.207	  12.8	 -56.5	 26.5	   1	   1	 1	 0
09254a	 3775	 2538	  0.317	 309.4	  13.3	  8.1	  30	   9	 0	 0
09254b	32251	    1	  0.232	 100.3	  -7.1	 13.8	  17	   9	 1	 0
09256a	60776	 2541	  0.943	  70.8	  32.9	  5.8	  85	   4	 0	 0
09257a	15455	 2542	  1.725	 107.3	  -9.0	  2.5	  70	   7	 0	 0
09257b	21533	    1	  0.126	 241.8	 -71.9	 15.6	  32	  15	 1	 0
09258b	81199	    1	  0.195	 240.1	 -72.1	 20.4	  13	   5	 0	 0
09261a	 4991	 2551	  0.470	 253.5	  47.4	 18.3	   5	   2	 0	 0
09261b	 5859	    1	  0.789	 205.6	  11.2	  3.7	  10	   5	 1	 0
09261d	62902	    1	  0.245	  14.4	  14.4	  8.4	  38	  12	 1	 0
09263d	76829	 2560	  0.829	 100.1	 -46.6	  3.2	  16	   7	 0	 0
09265a	57026	 2564	  0.319	 126.2	 -25.9	 23.1	   2	   1	 0	 0
09265b	59085	    1	  0.163	 211.8	 -47.1	 21.3	  44	   8	 0	 0
09266c	81517	    1	  0.376	 226.1	 -38.9	 22.7	   5	   2	 0	 0
09267c	17771	    1	  0.215	 315.9	  -5.1	 23.8	   9	   5	 1	 0
09267d	22954	    1	  0.248	 288.3	 -15.2	 17.1	   7	   5	 1	 0
09267e	29319	    1	  0.207	   4.3	  37.9	 34.0	   6	   3	 1	 0
09268a	 2699	 2569	  0.619	 280.9	 -30.6	 12.9	  14	   4	 0	 0
09268b	 5025	    1	  0.158	 311.5	 -67.3	 42.4	   3	   1	 1	 0
09268d	26294	 2570	  2.237	  42.7	  23.1	  1.6	  12	   8	 0	 0
09268e	40150	 2571	  2.810	 163.6	  36.1	  1.5	 112	   6	 0	 0
09268f	54911	    1	  0.263	  39.9	  45.8	  7.0	 102	  38	 1	 0
09268g	57173	    1	  0.161	 126.5	 -14.8	 48.8	  17	   7	 0	 0
09271b	84423	    1	  0.296	 315.3	 -25.6	 15.8	  47	   8	 0	 0
09273a	53873	 2581	  1.036	 166.3	  19.1	  4.8	  70	   3	 0	 0
09273b	62142	 2583	  1.343	  50.9	  65.7	  6.6	   1	   1	 0	 0
09274a	 7552	    1	  0.220	   3.6	  36.3	 30.3	   2	   1	 1	 0
09274b	42963	 2585	  0.345	  58.5	 -37.6	 26.4	   3	   1	 0	 0
09274d	61262	 2586	  5.977	 274.2	   8.3	  0.8	  11	   5	 0	 0
09276b	33855	 2588	  1.374	  74.8	 -45.2	  4.6	  13	   5	 0	 0
09276c	45167	 2589	  0.472	  72.6	  43.6	 10.1	  15	   3	 0	 0
09277a	19221	    1	  0.096	 195.7	 -61.6	 15.9	  18	   6	 1	 0
09279b	35127	 2592	  0.376	  54.5	  12.5	 16.8	  26	   4	 0	 0
09279c	66155	 2593	  1.695	 242.6	 -17.9	  3.9	  25	   4	 0	 0
09283a	15229	 2600	  1.232	  23.0	  73.3	  2.4	  29	  10	 0	 0
09284a	48549	 2603	  3.309	 137.8	  -7.6	  1.2	  26	   7	 0	 0
09285c	80462	    1	  0.195	 166.3	  19.8	 11.1	  14	   6	 1	 0
09286a	41707	 2606	  2.238	  49.8	 -10.2	  1.5	 124	  19	 0	 0
09286c	81556	    1	  0.305	 356.8	  45.3	  5.8	 104	  54	 0	 0
09290a	26718	 2608	  0.486	  40.0	   8.9	  9.5	  30	   6	 0	 0
09290b	29322	 2609	  3.902	 329.7	  54.3	  0.9	  34	   7	 0	 0
09290d	68346	 2610	  0.511	 257.7	  35.2	 11.1	  35	   2	 0	 0
09290e	78581	    1	  0.246	  62.0	 -15.9	 42.7	   1	   1	 0	 0
09291c	14795	 2611	 17.587	 328.5	  60.4	  1.0	  12	   1	 0	 0
09291d	20520	    1	  0.449	 180.1	  53.6	 22.5	   1	   1	 1	 0
09292a	11421	 2614	  1.777	 237.0	   2.0	  3.9	   1	   1	 0	 0
09292c	22334	    1	  0.116	 200.3	 -56.9	 17.1	  45	  19	 0	 0
09293d	51569	    1	  0.202	 328.5	  34.4	 21.8	   5	   4	 1	 0
09294a	59142	 2617	  7.969	  90.0	  63.6	  1.3	  17	   4	 0	 0
09294b	65221	    1	  0.570	 348.8	   9.5	  6.8	   5	   2	 0	 0
09296a	32686	    1	  0.144	  96.5	 -27.3	 11.4	  39	  13	 0	 0
09297b	42197	    1	  0.244	  44.6	  73.3	  9.5	  81	  17	 1	 0
09297e	73924	 2619	  0.751	 199.7	  -4.8	  2.3	 140	  29	 0	 0
09297f	78311	    1	  0.354	 162.7	 -45.2	 16.6	   5	   2	 1	 0
09299b	36824	    1	  0.357	 172.3	  50.6	 20.2	   4	   2	 0	 0
09299d	82296	 2620	  0.811	  60.8	  -5.8	  4.3	  12	   5	 0	 0
09300b	56218	 2621	  0.237	 133.5	  45.6	 33.4	   3	   1	 0	 0
09301c	62043	 2623	  1.233	 217.0	 -19.2	  4.6	   5	   2	 0	 0
09301d	62938	    1	  0.707	  64.1	 -49.0	 13.7	   2	   1	 0	 0
09302c	61941	    1	  0.744	 235.8	  37.1	  2.9	 150	  34	 1	 0
09303d	67552	 2628	  5.550	 313.4	  52.3	  3.3	   7	   3	 0	 0
09304b	 3669	    1	  0.202	  49.1	 -41.9	 27.3	  31	   3	 1	 0
09304e	63747	 2632	  1.092	  97.2	  31.2	  8.3	   5	   1	 0	 0
09305b	18794	 2634	  1.148	  25.3	 -40.3	  4.9	  23	   7	 0	 0
09305c	22870	    1	  0.124	 157.3	  15.3	 32.3	  23	  11	 0	 0
09306a	 8035	    1	  0.185	  46.4	 -24.5	 31.3	  10	   4	 0	 0
09306b	59606	 2636	  0.568	  64.9	  25.0	  5.6	  30	   7	 0	 0
09306c	66547	    1	  0.402	 272.6	  -1.0	 12.4	  36	   3	 1	 0
09308a	 3348	    1	  0.117	 168.9	  -9.4	 27.2	  13	   8	 0	 0
09308f	78949	 2640	  0.874	 340.9	 -44.8	 12.8	  18	   4	 0	 0
09309d	41507	 2641	  0.395	  16.2	  -5.5	 10.1	  55	   2	 0	 0
09309e	55715	    1	  0.170	 149.3	  37.3	 18.3	  35	   5	 0	 0
09311b	67762	 2649	  0.423	 309.8	  21.8	 14.6	   1	   1	 0	 0
09317a	17206	 2660	  0.869	 139.3	  63.8	  3.8	  18	   7	 0	 0
09317d	70300	 2661	 20.223	   3.4	 -14.3	  0.0	  12	   5	 0	 0
09318a	 3010	 2662	  1.595	 253.6	 -22.2	  2.8	  22	   5	 0	 0
09319b	18470	 2663	  0.517	 107.3	 -48.3	  4.4	  25	   9	 0	 0
09319c	28358	 2664	  0.467	 297.0	  81.7	  5.4	  38	  13	 0	 0
09319e	61452	 2665	  2.015	 141.3	  20.3	  3.2	  27	   4	 0	 0
09323c	79297	    1	  0.206	 197.1	  36.8	  9.6	  63	  20	 0	 0
09324a	 3718	 2671	  0.278	  16.2	  11.8	 15.8	  29	  11	 0	 0
09325b	35283	 2676	 24.274	 242.5	  37.5	  0.5	  38	  10	 0	 0
09326d	53992	 2679	  3.199	  19.5	  65.6	  2.8	   1	   1	 0	 0
09329a	16638	 2682	  3.809	 204.8	 -24.1	  0.0	  17	   7	 0	 0
09330a	77265	    1	  0.283	  19.4	 -28.5	  4.7	  56	  23	 1	 0
09330b	83511	 2688	  1.019	 256.3	  20.4	  4.2	  27	   5	 0	 0
09335b	33426	    1	  0.373	 182.2	  71.2	 15.4	   8	   2	 1	 0
09336a	10491	    1	  0.349	 329.8	  -4.9	 17.1	   6	   3	 1	 0
09336b	22338	 2693	  0.238	  20.1	 -51.7	 35.8	   2	   1	 0	 0
09338a	43830	 2695	  0.412	   0.4	  73.6	  3.8	  34	  16	 0	 0
09340a	 2765	 2697	  1.192	   7.6	 -69.4	  6.6	  28	   3	 0	 0
09340b	 4202	    1	  0.165	  51.2	  70.7	 15.1	  66	  24	 0	 0
09340c	59666	 2698	  0.348	  10.0	   2.8	  5.8	  34	  14	 0	 0
09341a	13520	    1	  0.112	  51.0	  47.0	 21.3	  31	  13	 0	 0
09341b	13826	    1	  0.299	 113.5	  45.4	 12.3	   8	   6	 1	 0
09341d	63347	    1	  0.606	  32.2	  33.5	  6.7	  24	   5	 1	 0
09342a	 7790	 2700	  4.393	  92.7	 -42.7	  0.8	  57	   4	 0	 0
09342b	84664	 2701	  0.329	 247.7	 -19.5	 26.0	   1	   1	 0	 0
09343a	10354	    1	  0.172	 276.4	  32.1	 11.0	  29	  13	 1	 0
09343c	70976	    1	  1.027	 229.9	 -41.7	  9.9	   1	   1	 1	 0
09343d	76894	 2703	  1.558	 193.7	  29.5	  1.3	  57	  26	 0	 0
09344a	 6590	    1	  0.231	 221.6	  37.6	 32.8	   1	   1	 1	 0
09344c	84859	 2706	  2.067	 255.5	  40.5	  1.9	  19	   6	 0	 0
09346c	84011	 2709	  2.100	   4.8	   8.7	  1.6	  18	   6	 0	 0
09347c	72668	 2711	  0.916	 209.4	  25.0	  3.6	 121	   7	 0	 0
09347d	73659	    1	  0.330	 227.4	 -20.8	  9.0	  25	   7	 1	 0
09350b	26165	 2715	  2.778	 239.8	  20.2	  2.4	   1	   1	 0	 0
09350c	31105	    1	  0.246	  83.4	  70.2	  9.6	  29	  11	 1	 0
09351b	73609	 2719	  0.538	 260.7	  52.4	  9.3	  19	   3	 0	 0
09353a	30107	 2725	  0.344	 102.5	  -8.7	 20.0	   9	   1	 0	 0
09353b	56983	 2727	  0.370	 301.6	 -18.8	 13.6	  57	   9	 0	 0
09353c	78790	 2728	  1.241	 110.9	  39.4	  3.3	   3	   3	 0	 0
09354b	 9945	 2732	  1.409	   8.0	  44.3	  2.6	  26	   7	 0	 0
09354c	43092	    1	  0.252	 306.6	  10.8	 15.6	  24	   7	 1	 0
09354d	47748	    1	  0.220	  31.3	 -52.1	  9.6	  49	  19	 1	 0
09355d	79976	 2736	  4.700	 268.4	   7.4	  1.3	   8	   1	 0	 0
09356c	68726	    1	  0.197	  56.7	  62.2	 19.6	  16	   6	 1	 0
09359b	81376	    1	  0.275	 234.3	  16.2	 17.4	  70	  11	 1	 0
09360b	23698	 2748	  0.338	  76.0	 -22.1	 41.1	  26	   1	 0	 0
09362b	 6743	 2749	  1.211	 333.5	 -10.7	  7.8	  16	   1	 0	 0
09362c	33937	 2750	  0.460	 167.4	  66.5	  7.2	  15	   5	 0	 0
09363b	32017	 2751	  0.318	 158.4	 -58.9	  7.9	  26	  12	 0	 0
09363d	73407	    1	  0.185	 115.4	 -53.6	 20.0	  23	   9	 1	 0
09364a	45980	 2753	  0.850	 229.4	  24.0	  5.9	  22	   6	 0	 0
09364f	71613	 2755	  0.297	  52.4	  57.1	 33.3	   1	   1	 0	 0
09365a	47444	    1	  0.104	  90.0	  47.2	 30.6	  19	   4	 0	 0
09366a	77354	 2759	  0.251	  99.8	 -17.7	 20.3	   6	   3	 0	 1
09367b	13409	 2760	  0.915	 217.2	  57.4	  6.7	   5	   2	 0	 0
09370b	39401	 2767	  0.330	 290.4	 -53.8	 33.5	  33	   1	 0	 0
09371a	 9597	 2770	  0.582	 336.2	 -69.8	  3.8	 155	  29	 0	 0
09371c	33937	    1	  0.718	  51.6	  25.0	 16.2	  31	   2	 1	 0
09371g	56680	 2773	  1.664	 132.5	  37.6	  3.4	  50	   4	 0	 0
09372a	  577	    1	  0.298	 133.9	  76.0	 13.9	  22	   8	 0	 0
09372d	38608	 2774	  0.383	 105.4	 -36.2	  7.1	  71	  14	 0	 0
09372e	45113	 2775	  0.369	 126.7	  78.0	 14.2	  14	   5	 0	 0
09373a	 5084	    1	  0.279	  26.2	 -42.6	 34.0	   2	   1	 1	 0
09376a	15945	    1	  0.145	 234.4	 -60.5	 27.7	  19	   7	 0	 0
09376b	33054	    1	  0.183	 209.1	 -54.4	 11.3	  33	  11	 0	 0
09376c	45306	    1	  0.223	  98.5	 -35.8	 17.5	  19	   8	 0	 0
09377c	47746	    1	  0.343	 193.5	  33.8	 21.7	  93	   3	 1	 0
09378a	28220	 2780	  1.433	 132.6	  11.5	  1.5	  56	  15	 0	 0
09379a	34357	 2787	  0.471	 341.9	  69.9	 10.2	  49	  10	 0	 0
09380b	20733	 2788	  0.561	 160.2	  -0.6	 14.2	   2	   2	 0	 0
09380c	60663	 2790	  3.540	 222.5	 -13.1	  1.1	  46	  13	 0	 0
09381a	38597	 2793	  2.698	 128.9	  27.4	  1.9	   8	   4	 0	 0
09383c	58971	    1	  0.337	 345.6	 -14.8	  8.0	  33	  10	 1	 0
09383d	67606	    1	  0.319	 188.3	 -51.2	 11.2	  58	   8	 1	 0
09384b	27614	 2794	  1.224	 274.8	  15.7	  3.8	  39	   6	 0	 0
09384c	29678	 2795	  0.527	 337.3	  21.2	 18.1	   1	   1	 0	 0
09386b	56813	 2797	  7.676	 181.1	 -41.4	  1.1	   9	   3	 0	 0
09386c	62089	    1	  1.864	 246.3	 -23.2	  4.0	   2	   1	 1	 0
09389g	66347	 2799	  2.970	 264.6	 -50.8	  9.8	   4	   2	 0	 0
09390b	36052	 2800	  0.170	 204.0	 -36.7	 39.9	   2	   2	 0	 0
09392e	72002	 2810	  0.681	 359.1	  12.8	 10.7	   3	   2	 0	 0
09393b	69197	 2812	  6.142	 158.7	  81.8	  0.3	  29	   7	 0	 0
09394b	37849	    1	  0.144	 245.2	  27.3	 39.3	   6	   5	 0	 0
09394c	58578	 2815	  0.941	  26.1	  -4.3	  3.1	 125	   6	 0	 0
09396a	 7260	    1	  2.385	 191.9	 -28.1	  1.4	 137	  17	 0	 0
09397a	 2289	 2821	  0.394	 152.3	  49.9	 21.0	   1	   1	 0	 0
09397b	60357	 2825	  0.199	 195.0	  15.7	  8.8	  26	  16	 0	 0
09399c	12767	 2828	  0.341	  44.8	 -31.2	 18.0	   2	   1	 0	 0
09400c	21412	 2830	  0.508	   3.6	  56.5	 13.8	   5	   2	 0	 0
09402a	16005	 2834	  2.409	  61.1	   1.3	  3.4	   2	   1	 0	 0
09405a	 8083	    1	  2.102	 200.2	  22.5	  4.1	  13	   4	 1	 0
09405c	42652	 2843	  1.122	  57.8	  35.4	  5.2	  11	   1	 0	 0
09406b	28813	 2844	  0.269	 351.1	  19.3	 25.0	   3	   2	 0	 0
09409a	  714	 2848	  0.307	 306.2	 -27.8	 12.4	  34	   4	 0	 0
09409e	71718	 2850	  0.400	 345.0	   2.7	 19.2	   4	   2	 0	 0
09410b	45510	    1	  0.123	 189.4	  28.5	 16.0	  65	  29	 0	 0
09410c	75853	 2851	  0.414	 336.1	  35.2	 13.5	   5	   2	 0	 0
09411a	41344	 2852	  6.205	 129.0	 -11.3	  0.0	  35	  17	 0	 1
09411e	71110	 2853	  0.654	 124.5	  -9.3	  4.4	  57	   5	 0	 0
09412a	 8516	    1	  0.107	 258.0	  16.8	 34.8	  20	   7	 0	 0
09412c	72637	 2855	  8.247	 106.4	  65.9	  0.6	  36	  17	 0	 0
09413a	18509	 2856	 13.470	  14.1	 -21.2	  0.2	 122	  12	 0	 0
09414a	 4898	 2857	  0.448	 173.9	  62.9	  4.9	  26	  16	 0	 0
09415d	46257	 2858	  0.379	 289.4	  14.3	 13.2	  28	   5	 0	 1
09415e	50620	    1	  0.274	  31.7	 -64.6	 18.4	  22	   6	 1	 0
09416d	32489	 2860	  0.974	 231.0	  20.4	  7.9	   2	   1	 0	 0
09416e	42222	 2861	  0.783	 197.5	  46.8	 10.9	   3	   1	 0	 0
09416f	56943	 2862	  0.560	 268.3	  -6.8	 18.5	  40	   1	 0	 0
09417a	13031	 2863	  1.787	 301.4	  16.3	  2.2	  38	  12	 0	 0
09418c	28567	 2864	  0.601	 186.2	 -26.3	  3.5	  25	  12	 0	 0
09422a	44967	    1	  2.742	 105.2	  26.4	  1.4	  70	  29	 0	 0
09423b	41299	 2877	  2.528	 224.2	 -57.6	  1.5	 114	  10	 0	 0
09424b	46942	 2880	  2.894	 107.4	 -11.5	  4.1	   6	   2	 0	 0
09425b	35989	 2881	  1.586	 353.6	  -0.5	  1.4	  74	  12	 0	 0
09427d	70463	    1	  0.243	  29.2	  29.8	 44.2	  10	   2	 1	 0
09429a	29186	 2887	  0.557	 139.1	  75.6	 10.7	   1	   1	 1	 0
09430b	34459	    1	  0.218	 261.1	  35.9	  8.5	  36	  15	 1	 0
09430d	86238	 2889	  4.241	  69.2	 -13.6	  0.6	  63	   8	 0	 0
09432c	50807	    1	  0.256	 149.1	 -12.3	 33.9	  11	   1	 1	 0
09432d	79507	 2890	  1.290	 159.4	   3.7	  2.4	  52	  23	 0	 0
09434f	79478	 2891	  6.163	 211.1	  10.6	  0.8	  58	   6	 0	 0
09435a	11727	    1	  0.154	 197.0	  14.4	 16.2	  12	   6	 1	 0
09435c	23264	    1	  0.214	  50.1	 -54.9	  7.3	  90	  50	 0	 0
09436a	16649	    1	  0.205	 129.8	  12.3	 30.5	   3	   3	 1	 0
09437b	26731	 2892	  0.461	 155.7	  15.7	 15.0	   1	   1	 0	 0
09438a	34913	    1	  0.363	  54.0	  -2.5	 11.0	  19	   4	 1	 0
09438b	73474	 2893	  0.391	  34.3	  49.8	  9.4	   7	   6	 0	 0
09439d	43534	 2894	  7.845	  98.8	 -34.0	  1.2	   5	   2	 0	 1
09440a	42635	 2896	  2.205	 182.9	  12.3	  5.0	   2	   1	 0	 0
09440c	65738	 2897	  2.851	 204.0	  -8.7	  1.0	  25	  10	 0	 0
09441a	 3832	    1	  0.382	 139.1	 -54.0	 19.7	   2	   1	 1	 0
09441b	28882	    1	  0.430	  57.8	  19.2	  9.5	  46	  15	 1	 0
09441d	61350	 2898	  0.645	 335.5	  63.2	  7.0	  11	   5	 0	 1
09441f	82336	    1	  0.210	 199.6	 -61.1	 19.3	   5	   4	 1	 0
09442b	49968	 2900	  0.270	 157.2	  62.8	 18.9	  94	  11	 0	 0
09442c	50035	    1	  1.436	 218.2	 -73.2	  1.7	  29	  13	 1	 0
09442d	75574	 2901	  0.490	  65.0	  12.7	 10.8	  49	   2	 0	 0
09444b	37834	    1	  0.354	 155.9	  25.3	 10.9	 128	   9	 1	 0
09445g	75130	    1	  0.263	 164.4	  62.1	  9.9	 111	  38	 0	 0
09446c	55314	 2910	  0.267	  34.5	  51.8	 31.1	   6	   1	 0	 0
09448a	 4247	 2913	  3.293	 226.7	 -37.6	  1.9	  24	   5	 0	 0
09449a	21291	    1	  0.129	  24.7	  48.0	 38.3	  80	  16	 1	 0
09449d	65999	 2916	  0.411	  25.4	  44.4	 15.5	  33	   4	 0	 0
09449e	71372	    1	  0.253	  88.9	   7.0	 27.0	   2	   1	 1	 0
09449f	74957	    1	  0.144	  33.8	 -60.5	 22.8	  33	  13	 1	 0
09451a	  588	 2917	  0.341	 267.5	   4.0	  9.4	  95	   3	 0	 0
09451b	 7936	    1	  0.918	 194.3	 -34.7	  7.1	  27	   4	 1	 1
09452b	52906	 2918	  0.221	 225.5	  52.2	 41.4	   2	   1	 0	 0
09452c	56692	 2919	  5.428	 253.8	  29.4	  1.2	  23	   3	 0	 0
09453a	28652	    1	  0.253	  80.3	  41.8	  9.4	  50	  21	 1	 0
09454a	 6029	 2922	  2.665	 210.9	 -42.8	  2.2	 161	   8	 0	 0
09454b	21602	    1	  0.234	 292.2	 -25.7	 16.2	  37	  10	 1	 0
09455a	21208	    1	  0.259	  28.8	   2.9	 15.0	  20	   3	 1	 0
09455c	36748	 2924	  0.629	 206.8	 -25.4	  4.7	 124	  17	 0	 0
09455d	51084	 2925	  0.819	 220.8	  63.4	  4.8	  22	   5	 0	 0
09455e	85368	 2927	  0.559	 138.7	  -9.2	  5.5	  19	   8	 0	 0
09456b	44093	    1	  0.166	 214.3	   7.5	 32.7	  14	   5	 1	 0
09456d	60385	 2929	  5.171	 180.5	 -26.4	  0.8	  49	   5	 0	 0
09456e	79168	    1	  0.469	 214.3	  -8.8	 14.9	  13	   3	 1	 0
09456f	86239	 2931	  0.668	 294.0	  12.9	  5.7	  24	   6	 0	 0
09457b	31897	 2932	  0.477	 255.6	 -40.1	  7.4	  46	  13	 0	 0
09457e	61273	 2933	  1.650	 251.3	 -18.2	  4.1	   1	   1	 0	 0
09459b	36384	    1	  0.354	 137.2	  -1.8	  9.9	  36	   9	 1	 0
09459c	60241	    1	  0.191	  40.4	 -47.6	 16.8	  19	   8	 0	 0
09459d	65789	    1	  0.135	 313.4	 -36.6	 56.6	  15	  11	 0	 3
09460a	23815	    1	  0.101	 138.2	 -22.7	 33.4	  25	  14	 1	 0
09460d	48837	    1	  0.314	 243.1	 -18.5	 14.9	   8	   3	 1	 0
09461a	21206	    1	  0.280	 192.2	  -0.3	 13.1	  16	   6	 1	 0
09461b	52769	 2939	  1.563	 110.5	  49.2	  1.8	  98	  15	 0	 0
09461c	69059	 2940	  3.427	   0.0	 -47.1	  1.1	  52	  17	 0	 1
09465f	84019	 2944	  1.367	   6.1	  -2.3	  3.3	  13	   3	 0	 0
09466a	31115	 2945	  1.207	  32.1	 -41.5	 10.8	   6	   1	 0	 0
09466c	83647	    1	  0.184	 172.1	 -58.0	 15.5	  22	  10	 1	 0
09467c	24830	 2947	  0.377	 120.9	 -20.4	  5.5	  25	  16	 0	 0
09467e	44042	 2948	  0.599	 318.1	  14.4	  4.1	  84	  22	 0	 0
09468a	19793	 2950	  1.045	  29.7	   1.1	  5.6	  27	   9	 0	 0
09469a	16574	 2951	  1.330	  57.9	  23.7	  3.5	   6	   3	 0	 0
09470a	38192	 2952	  1.574	 347.3	  -1.1	  4.6	   1	   1	 0	 0
09471a	 2634	 2953	 12.492	  31.0	 -59.0	  0.2	  16	   6	 0	 0
09475a	 8468	    1	  0.168	 122.7	 -71.7	 22.5	   5	   3	 1	 0
09475b	18433	 2958	  3.591	 160.6	   9.2	  1.5	  38	   4	 0	 0
09476a	31484	 2961	  0.381	 166.0	  38.4	 10.8	  88	  16	 0	 0
09478e	81108	    1	  0.186	  29.3	 -25.8	 10.8	  31	  17	 1	 0
09479d	70316	 2966	  0.218	 200.3	 -18.9	 38.8	   3	   1	 0	 0
09480b	37804	    1	  0.128	  85.4	  43.1	 30.3	  23	   7	 1	 0
09483b	 9101	    1	  0.315	 166.1	  80.6	  8.6	  20	  13	 1	 0
09484b	51212	    1	  0.150	 122.3	  -9.4	 13.3	  26	  10	 1	 0
09484c	60584	 2973	  0.303	  93.8	 -77.2	 21.0	   3	   2	 0	 0
09484e	78730	 2975	  0.207	 332.0	 -67.1	 41.9	   1	   1	 0	 0
09485a	19297	    1	  0.223	  83.7	 -11.9	 26.0	   2	   2	 0	 0
09485c	64050	    1	  0.164	 313.9	  -2.4	 13.0	  50	  16	 0	 0
09486b	57450	    1	  0.076	  84.6	 -16.3	 24.2	  27	  19	 1	 0
09487a	 7331	 2977	  0.625	 342.4	 -42.2	  9.1	   1	   1	 0	 0
09487c	62563	 2978	  1.207	 112.2	  80.7	  7.0	   1	   1	 0	 0
09488a	29533	 2980	  0.581	 179.1	  16.2	  9.4	   3	   2	 0	 0
09488c	64609	    1	  0.187	 167.4	 -34.6	 32.9	   9	   4	 0	 3
09489a	18527	    1	  0.288	 205.3	  15.5	  9.1	  20	   7	 1	 0
09489b	26382	    1	  0.626	 273.2	   8.4	  8.4	   8	   4	 1	 0
09489c	66686	    1	  0.304	  56.5	 -52.5	  5.7	  51	  15	 1	 0
09492a	 1299	 2984	  3.628	 325.1	   7.7	  1.0	  28	   5	 0	 0
09493a	42317	 2985	  0.688	 125.1	 -62.9	  5.6	  30	   8	 0	 0
09493c	56744	 2986	  0.550	 307.7	  51.1	 26.9	   4	   3	 0	 0
09493e	79344	 2987	  0.231	 326.2	 -74.7	 29.3	   1	   1	 0	 0
09493f	84803	    1	  0.134	  72.7	 -44.1	 14.7	  29	   9	 1	 0
