 1.00000E+02  5.11373E-02 -1.58655E+00 -1.72565E+01  1.77997E+02  3.86800E-02  7.86560E+01  5.12000E+00  1.35138E+01  9.16637E-01 000331-_8059
 1.00000E+02  7.48354E-03 -9.82078E-01 -2.05637E+00  6.71131E+02  1.62104E-01  2.69440E+01  2.04800E+01  5.52691E-01  4.61914E-01 000331-_8061
 1.00000E+02  2.15356E-02 -9.60572E-01 -2.26750E+00  2.00874E+02  7.74352E-02  1.33440E+02  2.04800E+01  1.17074E+00  6.87097E-01 000401_8062
 1.00000E+02  8.37918E-02 -9.63093E-01 -2.65028E+00  3.09853E+02  3.94009E-02  1.06624E+02  2.56000E+00  1.18776E+01  8.83379E-01 000402_8063
 1.00000E+02  8.39918E-01  3.43126E-01 -3.05199E+00  6.34340E+01  7.36954E-02  1.48224E+02  2.04800E+01  2.66428E+00  8.43468E-01 000403_8064
 1.00000E+02  6.73384E-02 -1.40947E+00 -3.78709E+00  1.21435E+02  4.05608E-02  2.89280E+01  2.56000E+00  7.92086E+00  8.35802E-01 000407_8066
 1.00000E+02  4.81985E-03 -3.58652E-01 -6.13964E+00  5.95047E+02  1.90914E-01  4.13440E+01  1.00000E-02  5.12039E-01  0.00000E+00 000409_8071
 1.00000E+02  1.62729E-02 -1.15652E+00 -1.49012E+01  6.75046E+02  8.07170E-02  3.53000E-01  6.40000E-01  1.32626E+00  7.77828E-02 000410_8072
 1.00000E+02  1.01492E-01 -1.39715E+00 -2.48828E+00  3.00156E+02  1.69775E-02  3.30240E+01  1.28000E+00  1.41648E+01  8.66657E-01 000412_8073
 1.00000E+02  7.60119E-02 -1.04234E+00 -2.73238E+00  1.49200E+02  1.76443E-01  2.08000E+01  2.04800E+01  6.01107E+00  9.13094E-01 000415-_8075
 1.00000E+02  1.76235E-02  5.31250E-01 -1.86265E+01  4.74144E+02  7.46343E-02  2.18000E-01  1.00000E-02  9.03350E-01  0.00000E+00 000415-_8076
 1.00000E+02  1.24647E-02 -1.58029E+00 -7.35784E+00  1.66220E+03  5.64089E-02  1.66400E+00  1.60000E-01  5.48392E+00  3.87361E-01 000417_8077
 1.00000E+02  2.59929E-02 -2.80853E-01 -1.58780E+00  2.53031E+02  1.63525E-01  2.28800E+00  1.00000E-02  1.98545E+00  0.00000E+00 000418_8079
 1.00000E+02  5.21308E-02 -1.06630E+00 -1.86265E+01  4.00470E+02  3.91118E-02  1.01120E+01  3.20000E-01  8.36806E+00  6.57425E-01 000420-_8082
 1.00000E+02  1.55438E-01 -3.36778E-01 -2.41671E+00  1.00594E+02  1.31467E-01  8.21760E+01  2.04800E+01  4.53740E+00  8.99053E-01 000421_8084
 1.00000E+02  2.90438E-02 -3.19661E-01 -1.86265E+01  4.94975E+02  2.03752E-01  3.58400E+00  2.56000E+00  1.44005E+00  4.40122E-01 000424-_8085
 1.00000E+02  9.84406E-02 -1.10661E+00 -1.76469E+00  1.99740E+02  5.67006E-02  1.84320E+01  5.12000E+00  1.19695E+01  9.13094E-01 000424-_8086
 1.00000E+02  1.21163E-01 -5.65517E-01 -1.72733E+00  2.23417E+02  4.23985E-02  1.64352E+02  1.02400E+01  5.34628E+00  8.77597E-01 000429_8087
 1.00000E+02  2.82316E-02 -5.70165E-01 -7.62939E+00  6.15705E+02  4.98488E-02  1.23000E-01  1.00000E-02  3.70912E+00  0.00000E+00 000502_8089
 1.00000E+02  8.16067E-03 -8.57507E-01 -1.61161E+00  2.01581E+03  9.64849E-02  1.00200E+00  1.00000E-02  1.60021E+00  0.00000E+00 000508-_8097
 1.00000E+02  2.04526E-01 -9.07830E-01 -2.86080E+00  1.17900E+02  4.45837E-02  1.36192E+02  2.04800E+01  1.13389E+01  9.50528E-01 000508-_8098
 1.00000E+02  2.00940E-01 -1.55550E+00 -2.80900E+00  9.02395E+01  5.86857E-02  1.54880E+01  2.56000E+00  4.81012E+01  9.59954E-01 000508-_8099
 1.00000E+02  3.32243E-02 -7.10108E-01 -3.53790E+00  3.16267E+02  1.73321E-01  1.15008E+02  2.04800E+01  2.68856E+00  8.40010E-01 000511-_8101
 1.00000E+02  8.99123E-03 -1.90735E+00 -7.34451E+00  1.90735E+03  1.37576E-01  3.89760E+01  1.02400E+01  3.75143E+00  8.18691E-01 000511-_8102
 1.00000E+02  1.05648E-01 -1.32191E-01 -5.04858E+00  3.76687E+02  3.32339E-02  3.84000E-01  3.20000E-01  4.70207E+00  4.92698E-01 000513-_8104
 1.00000E+02  3.25015E-01  1.36013E-01 -2.65886E+00  8.41068E+01  9.34886E-02  1.13280E+01  6.40000E-01  3.43968E+00  5.15931E-01 000513-_8105
 1.00000E+02  2.95975E-02 -3.77768E-01 -3.19546E+00  4.10506E+02  1.68171E-01  1.03040E+01  1.02400E+01  1.38914E+00  6.52859E-01 000518_8110
 1.00000E+02  7.64620E-02 -1.56958E+00 -1.93578E+01  2.43471E+02  7.55235E-02  1.45920E+01  1.02400E+01  1.39914E+01  9.42753E-01 000519_8111
 1.00000E+02  2.41046E-02 -1.37461E+00 -2.84284E+00  2.06411E+02  7.09276E-02  1.49760E+01  5.12000E+00  3.85779E+00  7.79572E-01 000520_8112
 1.00000E+02  7.94597E-02 -1.56277E+00 -3.28271E+00  2.93932E+02  3.71539E-02  4.99840E+01  2.04800E+01  1.10103E+01  9.47423E-01 000524_8116
 1.00000E+02  1.46631E-02 -6.04619E-01 -1.86265E+01  6.67031E+02  2.21547E-01  1.40800E+00  1.28000E+00  1.36201E+00  2.71439E-01 000525_8120
 1.00000E+02  1.01590E-01 -1.06301E+00 -3.51232E+00  9.07024E+01  8.61172E-02  3.68640E+01  2.04800E+01  8.11184E+00  9.35029E-01 000526_8121
 1.00000E+02  4.13103E-01 -9.97510E-01 -2.93885E+00  1.27788E+02  4.81556E-02  5.18400E+00  1.28000E+00  4.60057E+01  9.50528E-01 910421_0105
 1.00000E+02  1.54262E-02 -7.40778E-01 -5.08276E+00  1.24742E+02  1.96575E-01  2.08576E+02  2.04800E+01  1.00259E+00  6.54686E-01 910423_0107
 1.00000E+02  8.70021E-03 -1.25139E+00 -6.20703E+00  1.66438E+03  6.42843E-02  3.13600E+00  1.00000E-02  2.80433E+00  0.00000E+00 910424_0108
 1.00000E+02  5.38342E-02 -1.56624E+00 -1.82145E+00  8.73885E+02  6.90795E-02  9.01760E+01  2.04800E+01  1.70102E+01  9.59954E-01 910425-_0109
 1.00000E+02  2.47424E-02 -1.46550E+00 -1.71672E+00  2.71699E+02  3.62629E-02  4.30016E+02  5.12000E+00  4.64022E+00  8.07107E-01 910425-_0110
 1.00000E+02  3.65228E-02 -1.01903E+00 -3.40740E+00  9.21018E+01  1.22463E-01  9.81760E+01  2.04800E+01  2.52195E+00  8.29085E-01 910426_0111
 1.00000E+02  7.55579E-02 -1.90735E+00 -4.85482E+00  9.16848E+02  1.11380E-02  3.81248E+02  5.12000E+00  3.51484E+01  9.59954E-01 910427_0114
 1.00000E+02  3.55102E-02 -1.75010E+00 -1.70896E+01  1.27458E+02  7.10340E-02  7.50080E+01  2.04800E+01  7.47084E+00  9.20212E-01 910429_0121
 1.00000E+02  6.85746E-02 -1.28179E+00 -2.60984E+00  2.22738E+02  1.20920E-01  6.19520E+01  2.04800E+01  7.87640E+00  9.32352E-01 910430_0130
 1.00000E+02  3.12320E-02 -1.45925E+00 -1.86265E+01  4.12302E+02  5.73262E-02  1.82016E+02  2.04800E+01  6.73290E+00  9.17893E-01 910501_0133
 1.00000E+02  2.14865E-02 -1.11024E+00 -1.46505E+00  3.02092E+02  3.41831E-02  3.15000E-01  3.20000E-01  3.51594E+00  3.64938E-01 910502-_0138
 1.00000E+02  3.65355E-02 -1.13149E+00 -5.94178E+00  2.11231E+02  2.70700E-01  0.00000E+00  5.12000E+00  4.32736E+00  8.05292E-01 910502-_0142
 1.00000E+02  1.29567E+00 -1.25765E+00 -1.79710E+01  1.17812E+03  7.56763E-03  5.08160E+01  5.12000E+00  2.12536E+02  9.95771E-01 910503_0143
 1.00000E+02  7.84338E-02 -1.73321E+00 -9.99000E+11  2.10486E+04  1.54839E-02  4.54016E+02  5.12000E+00  3.28838E+01  9.58385E-01 910505_0148
 1.00000E+02  1.42258E-01 -3.51812E-01 -3.22194E+00  1.60607E+02  1.02693E-01  1.70240E+01  1.02400E+01  3.07834E+00  8.11491E-01 910507_0160
 1.00000E+02  2.26307E-02 -1.51345E+00 -4.59155E+00  8.07367E+01  1.65561E-01  2.47680E+01  2.04800E+01  3.04972E+00  8.43468E-01 910509_0171
 1.00000E+02  9.90626E-02 -1.57827E+00 -1.84521E+01  1.09402E+02  5.52173E-02  7.23200E+00  6.40000E-01  2.79177E+01  8.96167E-01 910511_0179
 1.00000E+02  1.82691E-02 -1.90735E+00 -7.62939E+00  4.74752E+02  4.14104E-02  1.32000E-01  1.60000E-01  1.23661E+01  6.47356E-01 910512_0185
 1.00000E+02  1.88128E-02 -2.77964E-01 -2.40148E+00  4.73540E+02  9.25848E-02  6.26560E+01  5.12000E+00  9.71452E-01  4.26373E-01 910517-_0204
 1.00000E+02  2.21519E-02 -6.26828E-01 -1.19209E+01  6.12047E+02  8.11985E-02  0.00000E+00  1.60000E-01  2.78917E+00  1.15563E-01 910517-_0206
 1.00000E+02  4.13942E-02 -1.51019E+00 -1.57944E+00  2.49919E+02  9.91053E-03  8.50000E-02  8.00000E-02  1.64419E+01  6.44577E-01 910518-_0207
 1.00000E+02  4.56217E-02 -1.30004E+00 -1.95169E+00  2.00318E+02  3.63673E-02  2.92736E+02  1.02400E+01  6.84979E+00  8.98469E-01 910518-_0211
 1.00000E+02  5.40174E-02 -1.67608E+00 -2.43651E+01  3.87188E+01  5.55171E-02  4.56960E+01  2.04800E+01  4.20542E+00  8.77597E-01 910521-_0214
 1.00000E+02  1.47976E-02 -2.99876E-01 -3.12127E+00  3.15955E+02  2.99089E-01  1.17300E+00  1.00000E-02  1.26224E+00  0.00000E+00 910521-_0218
 1.00000E+02  1.14780E+00 -1.14995E+00 -2.38093E+00  2.68123E+02  8.90433E-03  2.96960E+01  1.02400E+01  7.62344E+01  9.90778E-01 910522_0219
 1.00000E+02  1.22822E-01 -1.31609E+00 -2.89473E+00  2.24160E+02  3.87213E-02  7.30880E+01  2.04800E+01  6.63139E+00  9.17893E-01 910523-_0222
 1.00000E+02  1.11591E-02 -1.94957E+00 -9.99000E+11  3.22235E+01  1.19897E-01  2.91840E+01  1.28000E+00  6.55687E+00  7.36804E-01 910523-_0223
 1.00000E+02  2.77433E-02 -1.16671E+00 -1.86265E+01  3.67144E+02  1.15921E-01  2.21184E+02  2.04800E+01  4.65313E+00  8.96167E-01 910525_0226
 1.00000E+02  2.08506E-02 -1.97825E+00 -9.99000E+11  1.06099E+01  8.16140E-02  1.23520E+01  1.28000E+00  1.33405E+01  8.45511E-01 910526-_0228
 1.00000E+02  9.09327E-03  2.97210E-02 -1.19209E+01  3.19891E+02  1.33909E-01  4.48000E-01  1.00000E-02  5.72584E-01  0.00000E+00 910526-_0229
 1.00000E+02  4.27157E-02 -1.39761E+00 -1.85179E+00  7.49279E+02  2.85790E-02  2.64320E+01  2.04800E+01  5.34092E+00  9.03515E-01 910528_0235
 1.00000E+02  1.97032E-02 -7.90687E-01 -5.63749E+00  2.29662E+02  1.03279E-01  4.05120E+01  2.56000E+00  1.64822E+00  4.88237E-01 910529_0237
 1.00000E+02  8.10388E-01 -9.83494E-01 -2.85713E+00  4.65611E+02  2.61392E-02  2.85440E+01  1.02400E+01  8.14232E+01  9.91747E-01 910601_0249
 1.00000E+02  1.07555E-02 -1.82322E-01 -4.88281E+00  6.53026E+02  1.41010E-01  3.84000E-01  1.00000E-02  9.96511E-01  0.00000E+00 910602-_0254
 1.00000E+02  3.23948E-02 -1.52672E+00 -9.99000E+11  1.01537E+05  5.47115E-02  8.08320E+01  2.04800E+01  7.55820E+00  9.22548E-01 910602-_0257
 1.00000E+02  2.60587E-02 -1.03983E+00 -9.61029E+00  2.45640E+02  1.51055E-01  0.00000E+00  2.56000E+00  2.86290E+00  6.51036E-01 910604_0269
 1.00000E+02  3.23129E-02 -1.90735E+00 -9.99000E+11  8.17369E+01  3.48322E-02  4.11520E+01  2.04800E+01  1.02463E+01  9.42224E-01 910607-_0288
 1.00000E+02  3.67895E-02 -4.04231E-01 -1.75861E+00  4.89848E+02  9.55687E-02  9.60000E-01  1.60000E-01  3.31475E+00  2.06766E-01 910608_0297
 1.00000E+02  3.24533E-01 -1.07518E+00 -1.68206E+01  9.18972E+02  3.94141E-02  4.55000E-01  8.00000E-02  7.19426E+01  8.94159E-01 910609_0298
 1.00000E+02  1.32941E-01 -5.74630E-01 -3.22967E+00  1.04886E+02  6.32767E-02  5.06240E+01  1.02400E+01  6.12167E+00  8.94159E-01 910612_0332
 1.00000E+02  2.25416E-02 -1.41340E+00 -1.86265E+01  2.59215E+02  1.01709E-01  1.46944E+02  2.04800E+01  3.71589E+00  8.70067E-01 910614-_0351
 1.00000E+02  2.63333E+01 -1.90048E+00 -9.99000E+11  1.73047E+00  4.25367E-03  0.00000E+00  5.12000E+00  1.57001E+03  9.99806E-01 910614-_0353
 1.00000E+02  4.71797E-02 -9.11551E-01 -2.55187E+00  2.91784E+02  2.68380E-02  1.53600E+00  1.28000E+00  3.92827E+00  6.47356E-01 910616_0373
 1.00000E+02  8.56808E-02 -1.12021E+00 -2.08734E+00  2.68511E+02  7.74453E-02  1.06112E+02  2.04800E+01  9.18165E+00  9.42224E-01 910619_0394
 1.00000E+02  3.34146E-02 -1.38687E+00 -2.46484E+00  1.32588E+02  1.83585E-01  2.56000E+01  2.04800E+01  4.43183E+00  8.83379E-01 910620-_0398
 1.00000E+02  1.66249E-02 -8.58572E-01 -8.74885E+00  1.46536E+02  1.49901E-01  5.05600E+00  5.12000E+00  5.97685E-01  2.06766E-01 910620-_0401
 1.00000E+02  4.70252E-02 -7.17633E-01 -2.65568E+00  1.54719E+02  8.51988E-02  1.23392E+02  2.04800E+01  1.95640E+00  7.94858E-01 910621-_0404
 1.00000E+02  5.04182E-02 -7.10105E-01 -2.95584E+00  1.24079E+02  1.09561E-01  8.54400E+01  2.04800E+01  1.39824E+00  7.33489E-01 910621-_0408
 1.00000E+02  4.36965E-02 -1.52933E+00 -2.25235E+00  6.86937E+01  4.78519E-02  1.55520E+01  1.28000E+00  7.69339E+00  7.76109E-01 910622_0414
 1.00000E+02  2.08098E-01 -1.21569E+00 -1.86265E+01  3.74779E+02  3.74173E-03  3.40000E-02  8.00000E-02  4.70249E+01  8.44133E-01 910625_0432
 1.00000E+02  3.94276E-01 -1.28205E+00 -2.80205E+00  2.49212E+02  4.97829E-02  2.56000E-01  1.60000E-01  9.03901E+01  9.33234E-01 910626_0444
 1.00000E+02  4.95534E-01 -1.39938E+00 -2.20260E+00  1.12731E+02  2.95794E-02  1.51680E+01  2.56000E+00  1.05130E+02  9.84826E-01 910627_0451
 1.00000E+02  4.65259E-03 -1.35295E+00 -1.86265E+01  4.88397E+02  1.63348E-01  1.38240E+01  5.12000E+00  6.50069E-01  2.26578E-01 910629-_0465
 1.00000E+02  1.32226E-01 -1.05664E+00 -2.10519E+00  3.83590E+02  2.49644E-02  3.76960E+01  6.40000E-01  1.87824E+01  8.63966E-01 910629-_0467
 1.00000E+02  2.08954E-01 -1.28850E+00 -1.84573E+01  6.16816E+02  1.62821E-02  1.54240E+01  2.56000E+00  4.44890E+01  9.59954E-01 910630_0469
 1.00000E+02  3.37476E-02 -8.89296E-01 -2.17046E+00  1.01631E+02  7.85004E-02  8.21760E+01  5.12000E+00  1.82540E+00  6.25637E-01 910701_0472
 1.00000E+02  8.75017E-02 -1.27875E-01 -3.23308E+00  8.31863E+01  1.58494E-01  3.11040E+01  2.04800E+01  6.71102E-01  5.44876E-01 910702-_0473
 1.00000E+02  6.24512E-02 -3.22658E-01 -8.63913E+00  8.32436E+02  3.57087E-02  1.52000E-01  1.60000E-01  5.01311E+00  3.87361E-01 910702-_0474
 1.00000E+02  1.27354E-01 -2.73163E-01 -1.68465E+00  2.17399E+02  3.19256E-02  6.70000E-02  8.00000E-02  7.42106E+00  4.09842E-01 910703_0480
 1.00000E+02  2.55172E-02  1.58788E-01 -3.09539E+00  2.41715E+02  1.26040E-01  3.20000E-01  1.00000E-02  1.23470E+00  0.00000E+00 910705-_0486
 1.00000E+02  8.66814E-03 -1.42434E+00 -9.99000E+11  3.76756E+04  6.32797E-02  1.00000E-01  1.00000E-02  3.66774E+00  0.00000E+00 910705-_0491
 1.00000E+02  3.89951E-02 -1.06716E+00 -3.82279E+00  1.31062E+02  1.72532E-01  4.86400E+00  2.56000E+00  3.73746E+00  7.13179E-01 910706_0493
 1.00000E+02  3.66344E-02 -1.30291E+00 -2.32831E+01  9.91493E+01  1.45351E-01  3.37280E+01  5.12000E+00  4.03505E+00  7.93342E-01 910708_0501
 1.00000E+02  2.86716E-01  2.90456E-01 -1.74567E+00  2.76122E+02  1.13624E-02  4.66560E+01  6.40000E-01  9.98445E+00  7.76109E-01 910709_0503
 1.00000E+02  6.48892E-03 -6.61044E-01 -2.00973E+00  5.78075E+02  2.33136E-01  8.96000E-01  1.00000E-02  9.30927E-01  0.00000E+00 910710_0508
 1.00000E+02  1.15578E-03  1.55161E+00 -2.04636E+01  4.63618E+02  4.94228E-01  1.83000E-01  1.00000E-02  3.42532E-02  0.00000E+00 910711_0512
 1.00000E+02  2.01551E-01 -1.84595E-01 -2.78332E+00  7.38613E+01  1.31867E-01  1.26720E+01  5.12000E+00  2.72170E+00  7.33489E-01 910712_0516
 1.00000E+02  2.90375E-02 -1.74536E+00 -4.95045E+00  2.19753E+01  9.52052E-02  6.59200E+00  5.12000E+00  3.52971E+00  7.48905E-01 910713_0526
 1.00000E+02  1.71134E-02  5.74330E-02 -3.79937E+00  3.91434E+02  1.95579E-01  4.28800E+00  1.00000E-02  1.14165E+00  0.00000E+00 910714_0537
 1.00000E+02  3.63279E-02 -1.90735E+00 -9.99000E+11  6.95122E+01  4.27880E-02  3.20000E+01  1.28000E+00  1.99615E+01  8.93563E-01 910715_0540
 1.00000E+02  1.64089E-01 -1.01285E+00 -2.93546E+00  2.46163E+02  1.75579E-01  4.86400E+00  2.56000E+00  2.00429E+01  9.22548E-01 910717-_0543
 1.00000E+02  3.16740E-02 -2.12994E-01 -1.98115E+00  3.79434E+02  1.25314E-01  5.12000E-01  3.20000E-01  2.05549E+00  1.42364E-01 910717-_0547
 1.00000E+02  5.51610E-02 -7.93351E-01 -3.48940E+00  1.73179E+02  1.57497E-01  3.62240E+01  2.04800E+01  3.49737E+00  8.70067E-01 910718-_0548
 1.00000E+02  9.72837E-03 -1.70139E+00 -1.86265E+01  2.17259E+02  1.92116E-01  0.00000E+00  2.56000E+00  2.99120E+00  6.45500E-01 910718-_0550
 1.00000E+02  4.39520E-02 -8.81759E-01 -4.89155E+00  1.01965E+03  7.21487E-02  2.50000E-01  1.60000E-01  7.11114E+00  5.11589E-01 910718-_0551
