0.05604230212555407, 932.9966115924655
0.07014836286348881, 1030.8901161757342
0.08857446117241773, 1023.159998912556
0.1113643163747117, 953.5841877834844
0.14001284280644544, 929.0881311249462
0.17682246639790575, 738.5436612446334
0.22232958016745902, 646.3607174035479
0.28074654749480926, 595.7565510429846
0.35301451765191777, 495.0755659418755
0.443845082194976, 459.70594019571064
0.560485403346682, 405.31400009861943
0.7046960597389982, 377.75227920569716
0.8860596441090778, 329.38135166572846
1.1187970599545578, 329.33957057181647
1.406998521591465, 228.30224618119124
1.7693017601922554, 174.24284356481814
2.809311179284681, 132.47616816801616
3.5331479178852483, 86.87624647212714
4.442051997825752, 84.64453428234233
5.634581501813834, 61.34024858654559
7.08604636765909, 42.52181573354906
8.870032485139825, 44.446864785214814
11.204142182142304, 27.88181362407706
14.083779553530004, 34.16996511702598
17.721691664000975, 11.902381636067476
22.371374956205933, 15.82367672711979
28.15485506101727, 4.4638071071608865
35.396958373747026, 4.463251370767472
56.20695783729003, 3.151351524199536
2.233895031332224, 188.297271671563
